scenario,episode,step,agent_id,food_N,food_S,food_E,food_W,occ_N,occ_S,occ_E,occ_W,food_here,energy,free_cells,move,reproduce,did_reproduce,did_move
S5,3,211,4763196144,0.0,0.0,-1.0,0.4861,1,1,1,0,0.0,1.0902,1,W,False,False,True
S5,3,211,4790760944,0.0,0.0,0.0,0.5816,1,1,1,0,0.0,1.468,1,W,False,False,True
S5,3,211,4802960880,0.6721,0.8168,0.0,-1.0,0,0,1,1,0.0,2.5477,2,S,False,False,False
S5,3,211,4795466768,0.0,0.6113,0.0,0.5628,1,0,1,0,0.0,1.5268,2,S,False,False,True
S5,3,211,4794801840,-1.0,0.4695,0.0,0.2945,1,0,1,0,0.0,0.2128,2,Stay,False,False,False
S5,3,211,4802954736,0.0,0.5768,0.0,0.0,1,0,1,1,0.0,1.809,1,S,False,False,True
S5,3,211,4783766608,1.0202,1.1753,0.5377,0.7204,0,0,0,0,0.0,2.4828,4,N,False,False,False
S5,3,211,4802925616,-1.0,0.6319,0.7057,0.0,1,0,0,1,0.0,0.5675,2,S,False,False,False
S5,3,211,4792917872,0.5496,-1.0,-1.0,0.5401,0,1,1,0,0.0,0.7123,2,N,False,False,True
S5,3,211,4788293360,3.4747,4.4748,2.7087,-1.0,0,0,0,1,0.1076,9.8777,3,Stay,False,False,False
S5,3,211,4799999120,0.3731,0.0,-1.0,0.6002,0,1,1,0,0.0,1.126,2,N,False,False,False
S5,3,211,4800416080,0.7128,0.0,0.535,1.2403,0,1,0,0,0.0,2.7591,3,W,False,False,True
S5,3,211,4795478768,0.4811,0.5862,0.0,0.8879,0,0,1,0,0.0,0.6556,3,W,False,False,False
S5,3,211,4790322864,0.6571,0.7666,0.6592,0.0,0,0,0,1,0.0,0.4302,3,S,False,False,True
S5,3,211,4802926864,1.8672,-1.0,0.0,2.2994,0,1,1,0,0.0,8.5822,2,N,False,False,True
S5,3,211,4789340880,1.2338,0.379,0.7145,0.0,0,0,0,1,0.0,0.7936,3,N,False,False,True
S5,3,211,4802962608,-1.0,0.0,0.2945,0.6721,1,1,0,0,0.0,0.1083,2,E,False,False,True
S5,3,211,4523352400,0.821,1.116,0.0,1.5667,0,0,1,0,0.0,2.4279,3,S,False,False,True
S5,3,211,4801843504,0.3857,0.0,0.8534,0.0,0,1,0,1,0.0,0.7272,2,E,False,False,True
S5,3,211,4801029296,0.0,0.0,1.5047,0.0,1,1,0,1,0.0,3.528,1,E,False,False,True
S5,3,211,4785869008,0.82,0.5628,0.0,0.7859,0,0,1,0,0.0,0.9843,3,N,False,False,True
S5,3,211,4780901968,0.7232,0.6592,0.8879,0.6571,0,0,0,0,0.0,2.3447,4,E,False,False,False
S5,3,211,4799998736,0.0,1.5667,0.821,0.0,1,0,0,1,0.0,3.965,2,S,False,False,True
S5,3,211,4796379024,0.8168,1.1646,0.0,-1.0,0,0,1,1,0.0,4.1584,2,N,False,False,True
S5,3,211,4789343664,1.6202,-1.0,1.0564,1.9479,0,1,0,0,0.0,6.7514,3,W,False,False,True
S5,3,211,4506451120,0.0,0.5902,-1.0,0.3318,1,0,1,0,0.0,0.3137,2,S,False,False,True
S5,3,211,4792914224,1.1691,1.0451,0.8902,0.0,0,0,0,1,0.0,4.4087,3,N,False,False,True
S5,3,212,4523352400,0.7596,1.8942,0.0,1.5238,0,0,1,0,0.0,2.7063,3,S,False,False,True
S5,3,212,4804264688,0.0,0.6551,0.6073,0.0,1,0,0,1,0.0,1.682,2,S,False,False,True
S5,3,212,4787801168,0.0,0.5916,0.4709,0.0,1,0,0,1,0.0,1.7045,2,S,False,False,True
S5,3,212,4780912144,0.795,0.0,0.0,0.0,0,1,1,1,0.0,2.667,1,N,False,False,True
S5,3,212,4523349712,0.6369,0.822,0.0,1.333,0,0,1,0,0.0,2.1988,3,W,False,False,True
S5,3,212,4506451120,0.3367,0.0,-1.0,0.6597,0,1,1,0,0.0,0.4892,2,W,False,False,True
S5,3,212,4798318736,0.4509,0.6043,1.1164,0.0,0,0,0,1,0.0,0.8412,3,E,False,False,True
S5,3,212,4801843504,0.0,1.3846,-1.0,0.4194,1,0,1,0,0.0,1.0831,2,S,False,False,True
S5,3,212,4794807408,-1.0,0.84,0.6946,0.0,1,0,0,1,0.0,2.6177,2,S,False,False,True
S5,3,212,4796375376,0.6239,0.0,0.0,0.0,0,1,1,1,0.0,2.0319,1,N,False,False,True
S5,3,212,4802956080,0.7091,0.4766,0.9877,0.4327,0,0,0,0,0.0,1.1728,4,E,False,False,True
S5,3,212,4526032464,0.9392,0.0,2.0283,2.0091,0,1,0,0,0.0,3.6461,3,W,False,False,True
S5,3,212,4800417424,0.4796,1.2198,0.0,0.0,0,0,1,1,0.0,1.3583,2,N,False,False,True
S5,3,212,4794801840,-1.0,0.4695,0.0,0.2945,1,0,1,0,0.0,0.2128,2,Stay,False,False,False
S5,3,212,4785869008,0.8749,0.4709,0.0,0.0,0,0,1,1,0.0,1.2555,2,N,False,False,True
S5,3,212,4783758928,0.0,0.3304,0.6043,0.0,1,0,0,1,0.0,0.4364,2,S,False,False,True
S5,3,212,4795478768,0.7551,0.8602,0.0,0.0,0,0,1,1,0.0,0.3036,2,S,False,False,True
S5,3,212,4763318800,0.0,0.6498,0.0,0.4319,1,0,1,0,0.0,0.8275,2,S,False,False,True
S5,3,212,4802928400,0.0,1.4369,0.0,0.0,1,0,1,1,0.0,5.5035,1,S,False,False,True
S5,3,212,4763196144,0.8742,0.6058,0.492,1.2965,0,0,0,0,0.0,1.0063,4,W,False,False,True
S5,3,212,4789343664,1.8814,-1.0,1.6243,0.0,0,1,0,1,0.0,6.997,2,N,False,False,True
S5,3,212,4804268240,0.5932,0.0,0.0,1.0548,0,1,1,0,0.0,1.5332,2,W,False,False,False
S5,3,212,4795477136,0.6498,1.2965,0.8742,0.0,0,0,0,1,0.0,2.458,3,S,False,False,False
S5,3,212,4761624912,0.0,0.811,0.84,0.0,1,0,0,1,0.0,2.428,2,S,False,False,True
S5,3,212,4782922288,1.2796,1.3903,0.0,1.9753,0,0,1,0,0.0,5.6463,3,W,False,False,False
S5,3,212,4798326320,0.843,0.0,0.7807,0.0,0,1,0,1,0.0,2.531,2,E,False,False,True
S5,3,212,4796370768,1.812,0.0,0.0,2.5608,0,1,1,0,0.0,7.8563,2,N,False,False,True
S5,3,212,4802954736,0.6358,0.0,0.0,0.0,0,1,1,1,0.0,1.672,1,N,False,False,True
S5,3,212,4779575728,0.0,0.6105,0.0,0.0,1,0,1,1,0.0,1.6125,1,S,False,False,True
S5,3,212,4773471120,2.0283,1.7986,1.9653,0.0,0,0,0,1,0.0,7.8116,3,N,False,False,False
S5,3,212,4798652656,0.3662,0.8161,0.0,1.096,0,0,1,0,0.0,1.3423,3,S,False,False,True
S5,3,212,4798659952,1.1182,1.9653,1.6329,2.0283,0,0,0,0,0.0,4.881,4,W,False,False,True
S5,3,212,4802930800,1.9753,1.928,1.3903,0.0,0,0,0,1,0.0,6.0204,3,N,False,False,True
S5,3,212,4792914224,0.0,1.1557,0.9944,0.0,1,0,0,1,0.0,4.344,2,E,False,False,False
S5,3,212,4791236464,3.165,0.0,2.2019,-1.0,0,1,0,1,0.8958,10.0856,2,N,False,False,False
S5,3,212,4802962608,-1.0,0.0,0.0,0.2957,1,1,0,0,0.0,0.0291,2,E,False,False,False
S5,3,212,4800001712,0.0,0.0,0.7179,1.8942,1,1,0,0,0.0,2.9526,2,E,False,False,True
S5,3,212,4790760944,0.7784,0.8749,0.5676,0.7184,0,0,0,0,0.0,1.404,4,S,False,False,False
S5,3,212,4523349616,1.096,0.0,0.6496,1.6329,0,1,0,0,0.0,2.1464,3,W,False,False,True
S5,3,212,4793774640,1.096,0.5598,0.8161,0.0,0,0,0,1,0.0,1.5161,3,N,False,False,True
S5,3,212,4763304976,0.4681,0.6073,0.0,0.0,0,0,1,1,0.0,1.6113,2,N,False,False,True
S5,3,212,4794794640,0.0,-1.0,0.0,1.6411,1,1,1,0,0.0,7.2634,1,W,False,False,True
S5,3,212,4791234640,1.2965,0.0,0.6058,0.5498,0,1,0,0,0.0,1.5207,3,N,False,False,False
S5,3,212,4789340880,1.0828,0.4327,0.7091,0.6496,0,0,0,0,0.0,1.5166,4,N,False,False,True
S5,3,212,4780909072,0.426,1.096,0.0,0.0,0,0,1,1,0.0,1.2326,2,S,False,False,False
S5,3,212,4788293360,3.7487,4.7488,2.9827,-1.0,0,0,0,1,0.0,9.6334,3,S,False,False,True
S5,3,212,4774132240,0.5498,0.5952,0.0,0.746,0,0,1,0,0.0,1.3655,3,S,False,False,True
S5,3,212,4804275824,0.5715,0.0,0.0,0.0,0,1,1,1,0.0,1.8583,1,N,False,False,True
S5,3,212,4773310064,1.0548,0.9392,0.0,0.0,0,0,1,1,0.0,3.6714,2,N,False,False,True
S5,3,212,4507314192,0.0,-1.0,0.6992,1.6243,1,1,0,0,0.0,2.4051,2,E,False,False,True
S5,3,212,4773304496,0.0,0.8258,0.5674,1.8407,1,0,0,0,0.0,1.5343,3,W,False,False,False
S5,3,212,4801029296,1.8852,1.9753,1.2796,0.9796,0,0,0,0,0.0,3.9751,4,S,False,False,False
S5,3,212,4794564784,1.4386,0.8533,0.0,-1.0,0,0,1,1,0.0,2.8312,2,N,False,False,True
S5,3,212,4783766608,0.0,1.4493,0.8117,0.9944,1,0,0,0,0.0,2.1308,3,S,False,False,True
S5,3,212,4796379024,0.0,1.1057,0.0,-1.0,1,0,1,1,0.0,3.7915,1,S,False,False,True
S5,3,212,4774124272,0.0,0.4357,0.0,0.0,1,0,1,1,0.0,1.0307,1,S,False,False,False
S5,3,212,4802926864,0.0,1.9904,1.928,2.9827,1,0,0,0,0.0,8.381,3,S,False,False,True
S5,3,212,4800416080,1.8407,1.2796,0.8258,1.8852,0,0,0,0,0.0,3.0956,4,N,False,False,True
S5,3,212,4791226096,0.7488,-1.0,0.8141,0.0,0,1,0,1,0.0,2.3948,2,N,False,False,True
S5,3,212,4786909168,0.8368,-1.0,0.0,0.8396,0,1,1,0,0.0,2.7717,2,N,False,False,True
S5,3,212,4787808368,0.3517,0.0,-1.0,0.5718,0,1,1,0,0.0,0.3319,2,N,False,False,True
S5,3,212,4794800112,0.8499,0.4319,0.0,0.0,0,0,1,1,0.0,1.0171,2,N,False,False,True
S5,3,212,4782747536,0.0,0.4665,0.0,0.0,0,0,1,1,0.0,0.8876,2,S,False,False,True
S5,3,212,4802936752,0.0,0.0,0.4357,0.0,1,0,0,1,0.0,0.8198,2,E,False,False,True
S5,3,212,4794570928,0.8958,3.7487,2.8742,-1.0,1,0,0,1,0.0,9.5615,2,E,False,False,True
S5,3,212,4795466768,0.5794,-1.0,0.0,0.0,0,1,1,1,0.0,1.4807,1,N,False,False,True
S5,3,212,4799999120,0.0,0.492,-1.0,0.8742,1,0,1,0,0.0,0.774,2,S,False,False,True
S5,3,212,4785871216,0.6946,0.5715,0.9311,0.84,0,0,0,0,0.0,1.8662,4,E,False,False,True
S5,3,212,4802925616,-1.0,0.0,0.0,0.0,1,1,1,0,0.0,0.2155,1,W,False,False,True
S5,3,212,4799998736,1.067,1.5238,0.7596,0.0,0,0,0,1,0.0,4.3866,3,S,False,False,True
S5,3,212,4780901968,0.9972,0.9332,0.0,0.9311,0,0,1,0,0.0,1.9927,3,N,False,False,True
S5,3,212,4783762576,0.0,0.6833,0.6597,0.0,1,0,0,1,0.0,1.8753,2,S,False,False,True
S5,3,212,4792917872,0.822,0.4165,-1.0,0.9983,0,0,1,0,0.0,0.7675,3,N,False,False,True
S5,3,212,4802925328,0.0,0.5718,0.3517,0.0,1,0,0,1,0.0,1.5656,2,S,False,False,True
S5,3,212,4802960880,0.9461,0.0,0.0,-1.0,0,1,1,1,0.0,2.1957,1,N,False,False,True
S5,3,212,4786910608,0.2957,0.0,0.0,0.0,0,1,1,1,0.0,1.9362,1,N,False,False,True
S5,3,212,4795470320,0.7956,0.9944,0.0,0.0,0,0,1,1,0.0,2.5165,2,S,False,False,True
S5,3,212,4800000368,1.096,0.9877,0.746,0.7091,0,0,0,0,0.0,2.1581,4,N,False,False,True
S5,3,212,4789339152,0.9979,0.0,0.0,0.0,0,1,1,1,0.0,2.0115,1,N,False,False,True
S5,3,212,4802963952,0.811,0.0,0.0,0.4681,0,1,1,0,0.0,1.2489,2,N,False,False,False
S5,3,212,4802933680,0.0,0.0,0.0,0.0,1,1,1,1,0.0,0.2786,0,Stay,False,False,False
S5,3,212,4786908208,1.3903,0.0,1.8814,1.928,0,1,0,0,0.0,6.6143,3,W,False,False,True
S5,3,212,4786898704,0.0,0.7179,0.0,0.0,1,0,1,1,0.0,2.159,1,Stay,False,False,False
S5,3,212,4790761904,2.0091,3.165,0.0,-1.0,0,0,1,1,0.0,8.611,2,S,False,False,True
S5,3,212,4802925520,0.3192,0.0,0.0,0.795,0,1,1,0,0.0,0.4229,2,N,False,False,True
S5,3,212,4791232720,0.5676,0.0,0.0,0.8749,0,1,1,0,0.0,1.2161,2,N,False,False,True
S5,3,212,4801852912,1.2198,0.426,0.0,0.0,0,0,1,1,0.0,0.6162,2,N,False,False,True
S5,3,212,4790762768,0.8602,1.096,0.3662,0.0,0,0,0,1,0.0,0.1316,3,S,False,False,False
S5,3,212,4782749456,0.9332,0.6369,0.0,0.0,0,0,1,1,0.0,1.9327,2,N,False,False,True
S5,3,212,4790322864,0.36,0.8117,0.0,0.0,0,0,1,1,0.0,0.7588,2,S,False,False,True
S5,3,213,4802925616,-1.0,0.0,0.0,0.0,1,1,1,0,0.0,0.2155,1,W,False,False,False
S5,3,213,4526032464,1.1273,1.9962,1.0032,-1.0,0,0,0,1,0.0,4.574,3,S,False,False,True
S5,3,213,4790322864,0.4258,0.0,0.9109,0.7002,0,1,0,0,0.0,1.0667,3,E,False,False,True
S5,3,213,4506451120,0.8798,0.6934,0.3718,0.6491,0,0,0,0,0.0,0.699,4,N,False,False,False
S5,3,213,4763196144,0.0,0.0,0.4753,0.0,1,1,0,1,0.0,1.7496,1,E,False,False,True
S5,3,213,4793774640,0.0,0.5772,0.5425,0.7,0,0,0,0,0.0,1.9569,4,W,False,False,True
S5,3,213,4782747536,0.4515,0.0,0.0,0.0,0,1,1,1,0.0,0.8246,1,N,False,False,True
S5,3,213,4786909168,0.7449,0.8283,0.0,0.0,0,0,1,1,0.0,2.7022,2,N,False,False,True
S5,3,213,4802925520,0.7506,0.3586,0.0,1.3756,0,0,1,0,0.0,0.3056,3,Stay,False,False,False
S5,3,213,4790761904,1.9962,0.0,0.0,-1.0,0,1,1,1,0.439,9.2628,1,N,True,True,False
S5,3,213,4787808368,0.0,0.3404,-1.0,0.5871,1,0,1,0,0.0,0.2653,2,S,False,False,True
S5,3,213,4798326320,1.3416,0.0,-1.0,0.7802,0,1,1,0,0.0,2.4535,2,N,False,False,True
S5,3,213,4523349616,1.5931,0.0,0.7033,1.2502,0,1,0,0,0.0,2.9981,3,W,False,False,True
S5,3,213,4801843504,0.4906,0.0,-1.0,0.7249,0,1,1,0,0.0,1.8991,2,N,False,False,True
S5,3,213,4796375376,-1.0,0.6804,1.117,0.0,1,0,0,1,0.0,1.8975,2,E,True,True,True
S5,3,213,4782749456,0.6725,0.6605,0.0,0.634,0,0,1,0,0.0,2.1273,3,N,False,False,True
S5,3,213,4802936752,0.0,0.8672,0.0,0.438,1,0,1,0,0.0,0.7395,2,S,False,False,False
S5,3,213,4798659952,0.0,0.0,1.2502,1.0032,1,1,0,0,0.0,5.5811,2,E,False,False,False
S5,3,213,4800001712,0.0,0.0,0.0,0.8645,1,1,1,0,0.0,2.7279,1,W,False,False,True
S5,3,213,4791226096,0.0,0.753,1.2723,0.0,1,0,0,1,0.0,2.3126,2,S,False,False,True
S5,3,213,4773310064,0.274,1.0083,0.0,0.0,0,0,1,1,0.0,3.6399,2,S,False,False,True
S5,3,213,4788293360,2.2007,-1.0,2.8474,-1.0,0,1,0,1,2.0228,10.0807,2,E,False,False,True
S5,3,213,4800416080,0.0,0.8931,0.0,2.2393,1,0,1,0,0.0,3.9652,2,W,False,False,True
S5,3,213,4780912144,1.3756,0.8074,0.3586,1.0336,0,0,0,0,0.0,2.5766,4,N,False,False,True
S5,3,213,4794800112,-1.0,0.4774,0.0,1.0291,1,0,1,0,0.0,1.3115,2,S,False,False,True
S5,3,213,4802926864,1.9502,-1.0,0.0,2.8474,0,1,1,0,0.0,8.3432,2,N,False,False,True
S5,3,213,4785869008,0.0,0.5251,0.5172,0.0,1,0,0,1,0.0,1.5272,2,E,False,False,False
S5,3,213,4796379024,1.0323,0.0,0.274,-1.0,0,1,0,1,0.0,3.7869,2,N,False,False,True
S5,3,213,4763318800,0.4395,0.0,0.0,0.6402,0,1,1,0,0.0,0.9598,2,N,False,False,True
S5,3,213,4800417424,-1.0,0.5457,1.0291,0.0,1,0,0,1,0.0,1.2142,2,S,False,False,True
S5,3,213,4779575728,0.5965,0.0,0.0,0.7449,0,1,1,0,0.0,1.5485,2,N,False,False,True
S5,3,213,4802930800,0.0,1.4781,0.0,0.0,1,0,1,1,0.0,6.4397,1,S,False,False,True
S5,3,213,4773471120,0.0,2.0726,2.2393,1.3747,1,0,0,0,0.0,7.4596,3,S,False,False,True
S5,3,213,4794807408,0.7975,1.0696,0.6472,0.7596,0,0,0,0,0.0,2.5822,4,S,False,False,True
S5,3,213,4790762768,0.8602,1.096,0.3662,0.0,0,0,0,1,0.0,0.1316,3,S,False,False,False
S5,3,213,4791232720,0.0,0.5172,0.0,0.0,1,0,1,1,0.0,1.1885,1,S,False,False,True
S5,3,213,4789343664,0.0,1.6734,0.0,1.5969,1,0,1,0,0.0,7.127,2,S,False,False,True
S5,3,213,4774132240,0.5471,0.0,0.0,1.0524,0,1,1,0,0.0,1.3356,2,N,False,False,True
S5,3,213,4783762576,0.6491,0.0,0.6934,0.0,0,1,0,1,0.0,1.8315,2,E,False,False,True
S5,3,213,4783758928,0.3613,0.0,0.8884,0.0,0,1,0,1,0.0,0.3275,2,E,False,False,True
S5,3,213,4786910608,-1.0,0.6612,0.0,0.0,1,0,0,1,0.0,1.4926,2,S,False,False,True
S5,3,213,4798652656,0.5425,0.8238,0.0,0.5772,0,0,1,0,0.0,1.5379,3,S,False,False,True
S5,3,213,4804275824,0.6472,0.6457,0.634,1.0696,0,0,0,0,0.0,1.7061,4,W,False,False,False
S5,3,213,4802954736,0.0,0.6084,0.7249,0.0,1,0,0,1,0.0,1.6214,2,E,False,False,True
S5,3,213,4782922288,1.5536,1.6643,1.1513,0.0,0,0,0,1,0.0,5.2943,3,N,False,False,True
S5,3,213,4792917872,0.548,0.4275,-1.0,0.8884,0,0,1,0,0.0,1.084,3,N,False,False,True
S5,3,213,4773304496,0.7033,1.0998,0.8414,0.0,0,0,0,1,0.0,1.1823,3,S,False,False,True
S5,3,213,4794794640,0.0,-1.0,1.7267,0.0,1,1,0,1,0.0,7.0998,1,E,False,False,True
S5,3,213,4802928400,1.3747,2.4759,2.0726,0.439,0,0,0,1,0.0,5.4877,3,S,False,False,False
S5,3,213,4801852912,0.5457,0.3972,0.0,0.0,0,0,1,1,0.0,1.3607,2,N,False,False,False
S5,3,213,4523349712,0.0,0.0,0.7138,0.0,1,1,0,1,0.0,2.74,1,E,False,False,False
S5,3,213,4796370768,1.2536,1.8453,0.0,0.1482,0,0,1,1,0.0,7.745,2,S,False,False,True
S5,3,213,4802956080,0.7056,0.9924,1.0524,0.5086,0,0,0,0,0.0,1.5739,4,S,False,False,True
S5,3,213,4786898704,0.3586,0.0,0.6149,0.8074,0,1,0,0,0.0,1.807,3,W,False,False,True
S5,3,213,4761624912,0.7596,0.0,1.0696,0.0,0,1,0,1,0.0,2.4015,2,E,False,False,False
S5,3,213,4801029296,2.1592,0.0,1.5536,1.2536,0,1,0,0,0.0,3.6231,3,N,False,False,True
S5,3,213,4785871216,1.5557,0.634,0.6725,0.6472,0,0,0,0,0.0,2.0721,4,N,False,False,True
S5,3,213,4791234640,0.0,0.6491,0.8798,0.8238,1,0,0,0,0.0,1.1687,3,E,False,False,True
S5,3,213,4523352400,0.8153,1.8983,0.8645,0.0,0,0,0,1,0.0,3.7072,3,S,False,False,True
S5,3,213,4795478768,0.3347,0.0,0.7059,0.0,0,0,0,1,0.0,0.7511,3,E,False,False,True
S5,3,213,4780901968,-1.0,0.6725,0.0,1.5557,1,0,1,0,0.0,2.2394,2,S,False,False,False
S5,3,213,4802962608,-1.0,0.0,0.0,0.2957,1,1,0,0,0.0,0.0291,2,E,False,False,False
S5,3,213,4795477136,0.0,0.0,1.1482,0.5425,1,1,0,0,0.0,2.106,2,E,False,False,True
S5,3,213,4790760944,1.0524,0.0,0.0,0.9924,0,1,1,0,0.0,1.052,2,N,False,False,True
S5,3,213,4795470320,0.7773,1.4382,0.7002,0.0,0,0,0,1,0.0,2.6556,3,S,False,False,True
S5,3,213,4800000368,0.0,0.7056,0.8338,1.096,1,0,0,0,0.0,2.4705,3,W,False,False,False
S5,3,213,4507314192,0.0,-1.0,1.1136,0.755,1,1,0,0,0.0,2.2712,2,E,False,False,True
S5,3,213,4789339152,0.9924,0.6763,0.0,0.0,0,0,1,1,0.0,2.2551,2,N,False,False,False
S5,3,213,4789340880,0.0,0.5773,1.096,1.1288,1,0,0,0,0.0,1.9441,3,E,False,False,True
S5,3,213,4774124272,0.0,0.0,0.4515,0.6612,0,1,0,0,0.0,0.6787,3,W,False,False,False
S5,3,213,4783766608,0.7002,1.1288,0.0,1.4382,0,0,1,0,0.0,2.802,3,S,False,False,True
S5,3,213,4763304976,0.0,0.5963,0.0,0.8672,1,0,1,0,0.0,1.4051,2,W,False,False,True
S5,3,213,4802963952,0.0,0.0,0.7773,0.0,1,1,0,1,0.0,0.8969,1,E,False,False,True
S5,3,213,4794570928,2.4759,2.8348,0.0,2.1863,0,0,1,0,0.1482,10.0232,3,S,False,False,True
S5,3,213,4802925328,0.5871,1.1482,0.3404,0.0,0,0,0,1,0.0,1.4723,3,S,False,False,False
S5,3,213,4792914224,0.0,1.4297,0.0,0.5963,1,0,1,0,0.0,3.992,2,S,False,False,True
S5,3,213,4799999120,0.4288,0.6107,-1.0,0.4753,0,0,1,0,0.0,0.7592,3,S,False,False,True
S5,3,213,4787801168,0.6149,1.1136,0.0,0.0,0,0,1,1,0.0,1.6032,2,N,False,False,True
S5,3,213,4795466768,0.0,0.5701,0.0,0.0,1,0,1,1,0.0,1.412,1,S,False,False,True
S5,3,213,4804264688,0.6104,0.0,1.3922,1.2132,0,1,0,0,0.0,1.6487,3,E,False,False,True
S5,3,213,4804268240,0.8672,0.6104,0.5963,0.0,0,0,0,1,0.0,1.1812,3,N,False,False,False
S5,3,213,4780909072,0.7,0.0,0.5772,0.7138,0,1,0,0,0.0,0.8806,3,W,False,False,True
S5,3,213,4786908208,1.4781,0.0,1.5969,1.9502,0,1,0,0,0.0,6.8675,3,W,False,False,False
S5,3,213,4799998736,1.1513,0.0,0.8153,1.6643,0,1,0,0,0.0,4.6811,3,E,False,False,True
S5,3,213,4794564784,0.0,0.8402,0.0,-1.0,1,0,1,1,0.0,3.3516,1,S,False,False,True
S5,3,213,4802960880,-1.0,0.7131,0.0,-1.0,1,0,1,1,0.0,2.3507,1,S,False,False,True
S5,3,213,4798318736,0.0,0.548,-1.0,0.4422,1,0,1,0,0.0,1.4373,2,S,False,False,False
S5,3,213,4791236464,0.439,2.1863,2.4759,-1.0,1,0,0,1,0.0,10.6293,2,E,False,False,True
S5,3,214,4780909072,0.0,0.0,0.4501,0.0,1,1,0,1,0.0,1.0662,1,E,False,False,True
S5,3,214,4790322864,0.9345,0.0,0.0,0.4873,0,1,1,0,0.0,1.4123,2,N,False,False,True
S5,3,214,4802926864,0.0,1.9426,0.0,3.5307,1,0,1,0,0.0,8.2728,2,S,False,False,True
S5,3,214,4783766608,0.8344,1.1976,0.6628,1.644,0,0,0,0,0.0,3.0183,4,S,False,False,True
S5,3,214,4780912144,1.201,0.7893,0.0,1.643,0,0,0,0,0.0,3.0848,4,E,False,False,True
S5,3,214,4795470320,0.8051,1.644,0.8344,0.0,0,0,0,1,0.0,3.2106,3,S,False,False,True
S5,3,214,4786898704,0.7893,0.0,0.6354,0.0,0,1,0,1,0.0,1.901,2,N,False,False,True
S5,3,214,4802954736,0.0,0.7162,0.6538,0.5983,1,0,0,0,0.0,1.67,3,S,False,False,True
S5,3,214,4783762576,0.0,0.0,0.0,0.6403,1,1,1,0,0.0,1.8066,1,W,False,False,True
S5,3,214,4763304976,0.0,0.0,0.555,0.548,1,1,0,0,0.0,1.6393,2,E,False,False,True
S5,3,214,4802956080,0.5888,0.0,0.4844,1.0246,0,1,0,0,0.0,1.8995,3,W,False,False,True
S5,3,214,4804268240,0.0,0.8844,0.8703,1.002,1,0,0,0,0.0,0.8292,3,W,False,False,True
S5,3,214,4793774640,0.6712,0.4501,0.6654,0.0,0,0,0,1,0.0,1.9135,3,N,False,False,False
S5,3,214,4774132240,0.0,0.5411,0.9231,1.294,1,0,0,0,0.0,1.2635,3,E,False,False,True
S5,3,214,4799998736,1.3076,1.0154,0.0,1.2102,0,0,1,0,0.0,4.2081,3,N,True,True,True
S5,3,214,4801843504,0.6458,0.6538,-1.0,0.0,0,0,1,1,0.0,1.6579,2,N,False,False,True
S5,3,214,4785871216,-1.0,0.6884,0.0,1.2426,1,0,1,0,0.0,2.8613,2,W,False,False,True
S5,3,214,4798652656,0.5816,0.0,0.5077,1.1078,0,1,0,0,0.0,1.7022,3,W,False,False,True
S5,3,214,4523349616,0.0,0.0,0.8736,0.0,1,1,0,1,0.0,3.2967,1,E,False,False,True
S5,3,214,4523349712,0.4873,0.6628,0.0,0.8344,0,0,1,0,0.0,2.388,3,S,False,False,True
S5,3,214,4794807408,0.7904,0.0,0.0,0.0,0,1,1,1,0.0,2.7833,1,N,False,False,True
S5,3,214,4792917872,0.0,0.4908,-1.0,1.1523,1,0,1,0,0.0,1.0632,2,S,False,False,True
S5,3,214,4786908208,0.0,1.694,1.8709,0.0,1,0,0,1,0.0,6.5155,2,S,False,False,True
S5,3,214,4800416080,0.0,0.0,1.067,1.7659,1,1,0,0,0.0,5.0595,2,E,False,False,True
S5,3,214,4786909168,0.7991,0.8144,0.5837,0.0,0,0,0,1,0.0,2.5546,3,S,False,False,True
S5,3,214,4802936752,0.0,0.0,0.4389,0.712,1,1,0,0,0.0,0.3875,2,W,False,False,False
S5,3,214,4789339152,0.0,0.9503,0.0,0.0,1,0,1,0,0.0,1.9031,2,S,False,False,False
S5,3,214,4794800112,0.5363,0.0,0.9544,0.6087,0,1,0,0,0.0,1.1746,3,E,False,False,True
S5,3,214,4787801168,0.9503,0.5946,0.0,0.6354,0,0,1,0,0.0,1.5455,3,N,False,False,True
S5,3,214,4763318800,0.9544,0.466,0.8611,0.0,0,0,0,1,0.0,0.8553,3,N,False,False,False
S5,3,214,4798326320,-1.0,0.7647,-1.0,0.0,1,0,1,1,0.0,2.9525,1,Stay,True,True,False
S5,3,214,4802933680,0.0,0.8611,0.7647,0.9544,1,0,0,0,0.0,1.1872,3,S,False,False,False
S5,3,214,4796375376,-1.0,0.0,0.0,0.6535,1,1,1,0,0.0,1.5239,1,Stay,False,False,False
S5,3,214,4526032464,1.1888,0.0,1.6487,-1.0,0,1,0,1,0.0,5.3034,2,E,False,False,True
S5,3,214,4804275824,0.9212,0.9197,0.908,0.0,0,0,0,1,0.0,1.3541,3,N,False,False,True
S5,3,214,4761624912,1.0336,0.4534,0.0,0.4389,0,0,1,0,0.0,2.0495,3,N,False,False,True
S5,3,214,4795478768,0.0,0.9142,0.0,0.4242,1,0,1,0,0.0,0.9548,2,S,False,False,True
S5,3,214,4792914224,1.0724,1.8671,0.0,1.1553,0,0,1,0,0.0,4.2714,3,S,False,False,False
